month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202110,rhode island,ri,419900,-1.00E-04,0.05,1580,-0.0075,-0.1188,35,-0.0667,0,1428,-0.087,-0.1163,28,0.75,0,464,0.0741,0.1717,2544,0.0067,-0.1492,273,0.0034,0.0841,1560,-0.0076,-0.0557,692700,-0.0297,-0.1126,4105,-0.0036,-0.1441,1.6101,0.0228,-0.0575,0
202110,iowa,ia,219000,-0.0153,0.0046,7285,0.0019,-0.2467,50,0.0417,-0.1803,4428,-0.0072,0.0473,596,0.0643,1.7593,2816,0.0915,0.1832,7009,-0.0494,-0.0347,139,5.00E-04,0.0715,1542,-0.01,-0.041,276195,-0.0046,0.069,14338,-0.0192,-0.1557,0.9621,-0.0519,0.2113,0
202110,new jersey,nj,439999,-0.0111,-0.02,23409,-0.0416,-0.1937,45,0.0345,0.1842,12540,-0.056,-0.2215,516,0.075,-0.2912,4324,-0.0526,-0.3062,17505,-0.0515,0.1637,233,0.0043,0.0827,1700,-0.0087,-0.0736,650520,-0.0011,-0.0047,40944,-0.0448,-0.0708,0.7478,-0.0078,0.2297,0
202110,georgia,ga,364032,4.00E-04,0.0867,29164,-0.0118,-0.2439,41,0.0649,-0.1087,24688,-0.0156,-0.0011,1752,-0.1544,-0.5321,7812,-0.1766,-0.2494,37028,-0.038,-0.0361,166,0.0101,0.1592,2142,-0.0081,-0.0719,507054,-0.008,0.0651,66248,-0.0241,-0.1424,1.2696,-0.0346,0.2738,0
202110,nebraska,ne,253500,0.014,0.0562,2775,0.032,-0.1609,41,0.0649,-0.18,2504,-0.0325,0.0162,64,-0.2,-0.6596,768,0.0608,0.0159,4228,-0.0541,-0.0769,136,-0.0013,0.1171,1906,0.0071,-0.0527,336553,0.0165,0.1003,6986,-0.0239,-0.1142,1.5236,-0.1387,0.1387,0
202110,alabama,al,279000,-0.0016,0.0984,9672,-0.0115,-0.2594,50,0.1364,-0.2063,6004,-0.0291,0.0388,480,-0.1667,-0.5041,2528,-0.0906,-0.0047,7021,-0.0563,0.018,134,0.0026,0.1313,1960,8.00E-04,-0.0613,387202,-0.0021,0.1212,16725,-0.0299,-0.1608,0.7259,-0.0344,0.1978,0
202110,idaho,id,535000,0.0035,0.2442,5070,-0.0574,0.5672,43,0.1944,-0.0227,3172,-0.1875,0.0167,192,-0.1579,-0.6098,2800,-0.0874,3.375,5492,-0.037,0.0415,270,-0.0031,0.2606,2109,-0.0028,-0.029,897839,0.0781,0.0887,10562,-0.0456,0.2408,1.0832,0.023,-0.5467,1
202110,florida,fl,408000,0.0203,0.166,54649,-0.0117,-0.4407,46,0,-0.3333,41068,-0.0252,-0.0789,3680,0.055,-0.4072,14572,-0.0969,-0.3575,68253,0.0123,-0.0361,243,0.0054,0.1775,1656,0.0076,-0.0066,885320,0.0262,0.1811,122194,-0.0049,-0.2758,1.2489,0.0297,0.5242,0
202110,indiana,in,229900,-0.0112,0.0356,9050,0.0029,-0.1304,38,0.0556,-0.1163,7904,-0.0719,0.0082,244,-0.1408,-0.396,3884,-0.0779,-0.0805,7690,-0.0289,-0.0851,122,-4.00E-04,0.1226,1868,-0.0053,-0.045,310951,-0.0157,0.0438,16695,-0.0147,-0.1151,0.8497,-0.0278,0.0421,0
202110,kentucky,ky,242500,-0.0261,0.0453,7104,-0.0085,-0.07,38,-0.0617,-0.2692,5820,0.0453,0.0834,176,-0.0435,-0.3231,2408,-0.0667,0.0361,8623,-0.0391,-0.0519,133,7.00E-04,0.1341,1804,-0.0139,-0.0633,332643,-0.0174,0.0091,15766,-0.0223,-0.059,1.2138,-0.0387,0.0232,0
202110,utah,ut,575000,0.0052,0.1167,5309,-0.0584,-0.0338,32,0.1636,-0.2889,4960,-0.0949,-0.0229,404,-0.0381,-0.4656,2096,-0.1562,0.4239,9286,-0.0153,-0.0858,241,0.001,0.181,2444,0.008,-0.0224,1072084,0.013,0.0795,14656,-0.0273,-0.0714,1.7491,0.0765,-0.0995,0
202110,wyoming,wy,325000,-0.015,0.1649,1615,-0.0912,-0.2993,54,0.102,-0.194,756,-0.129,-0.0644,32,0.6,-0.4667,356,-0.101,-0.1604,927,-0.0627,-0.1671,155,-7.00E-04,0.2144,2098,-0.0066,-0.0498,817650,-0.1149,0.328,2542,-0.0803,-0.2528,0.574,0.0174,0.0911,0
202110,montana,mt,530000,-0.0167,0.3086,2730,-0.0888,-0.1799,64,0.1532,-0.1351,1376,-0.1731,-0.1157,44,0.1,-0.3889,520,-0.2655,0,3068,-0.0493,-0.1728,262,-0.0047,0.3462,2128,-0.0061,-0.0345,1000355,0.0087,0.2304,5798,-0.0683,-0.1762,1.1238,0.0467,0.0097,1
202110,michigan,mi,240000,-0.0341,-0.0396,18582,-0.037,-0.1358,42,0.12,-0.1429,13072,-0.0815,-0.0317,348,-0.1212,-0.522,6604,-0.0451,0.0351,13516,-0.0468,-0.1193,151,-0.009,0.0667,1589,-0.0066,-0.0724,359832,-0.0205,-0.0066,32000,-0.0444,-0.1316,0.7274,-0.0075,0.0136,0
202110,colorado,co,575000,0,0.1165,11582,-0.0568,-0.2577,41,0.1233,-0.2115,9760,-0.1156,-0.1108,504,-0.0382,-0.5685,4116,-0.1068,-0.0934,13283,-0.0228,-0.1998,263,-0.0047,0.0802,2160,0.0019,0.0014,1161085,-2.00E-04,0.0776,24934,-0.0391,-0.2257,1.1469,0.0399,0.083,0
202110,illinois,il,279900,-4.00E-04,0,28420,-0.0208,-0.2362,43,0.0238,-0.1224,18380,-0.1284,-0.0988,368,0.122,-0.4651,9912,-0.0104,-0.1496,24891,-0.0793,-0.1341,165,-0.0056,0.0858,1624,-0.0158,-0.0656,414259,-0.0069,0.002,53445,-0.0462,-0.1907,0.8758,-0.0556,0.1033,0
202110,south carolina,sc,325900,0.0014,0.1336,10531,-0.016,-0.3857,44,0.1,-0.3016,8880,0,0.0287,1280,0.1307,-0.2417,2944,-0.1111,-0.3315,15088,-0.0267,0.0217,164,-0.0051,0.0885,1992,0.0114,0.0263,515988,0.0082,0.1385,25587,-0.0191,-0.1998,1.4327,-0.0158,0.5713,0
202110,nevada,nv,450000,0.0012,0.2676,7457,0.0133,-0.2462,33,0.1,-0.2143,4904,-0.0089,-0.0065,292,-0.1512,-0.3178,2256,-0.0521,-0.1694,1832,-0.0229,-0.1399,240,0.0069,0.254,1916,0.0108,0.0323,760724,0.0196,0.2426,9325,0.0096,-0.227,0.2457,-0.0091,0.0304,0
202110,kansas,ks,214900,0.0113,0.0238,4368,-0.014,-0.1837,46,0.0575,-0.1321,3580,-0.0387,-0.0165,216,0.2857,0.102,1420,-0.0584,-0.099,5951,-0.0083,0.0155,114,0.0094,0.1316,1874,0.0016,-0.0782,308452,0.0187,-0.009,10358,-0.0079,-0.0768,1.3624,0.0078,0.2673,0
202110,arizona,az,450000,1.00E-04,0.0844,10668,0.0206,-0.0915,35,0.0145,0,11924,-0.0258,-0.0725,820,-0.0238,-0.4109,4248,-0.0884,-0.0939,16013,-0.0309,-0.1495,243,0.0068,0.173,1953,0.0088,-0.0519,690824,0.0089,-0.012,26786,-0.0075,-0.1212,1.501,-0.0798,-0.1024,0
202110,tennessee,tn,349900,0.0173,0.0769,11213,0.0011,-0.1856,37,0.0423,-0.1591,10120,-0.0524,-0.0032,564,-0.0276,-0.4337,4004,-0.0783,-0.0272,14059,-0.0201,-0.0277,181,0.0105,0.1659,2007,0.0035,-0.0443,528925,0.0236,0.1398,25347,-0.0079,-0.1023,1.2538,-0.0271,0.2036,0
202109,nevada,nv,449450,0.0229,0.2661,7359,0.0576,-0.2745,30,0.0714,-0.25,4948,-0.0864,-0.0734,344,0.1026,-0.2182,2380,0.0958,-0.1713,1875,0.0086,-0.2233,238,0.0158,0.2503,1896,0.0093,0.0126,746135,-0.0037,0.2462,9236,0.0484,-0.2622,0.2548,-0.0124,0.0168,0
202109,washington,wa,575000,0,0.1276,9263,0.0414,-0.2883,33,0.1186,-0.12,11732,-0.0078,-0.1003,944,-0.1918,-0.0445,3648,0.0483,-0.0943,15349,-0.0377,-0.089,297,-0.0141,0.1254,1954,0.0153,0.0067,780765,0.0011,0.0833,24563,-0.0142,-0.1782,1.657,-0.1361,0.3625,0
202109,texas,tx,350000,3.00E-04,0.1111,52851,0.004,-0.2362,41,0.1408,-0.2358,37124,-0.1207,2.00E-04,3168,0.1596,-0.4796,19232,-0.0255,-0.039,53300,-0.0184,-0.0675,168,0.0108,0.1645,2082,-0.0062,-0.0539,498372,-0.0027,0.0699,106070,-0.0039,-0.157,1.0085,-0.023,0.1824,0
202109,wyoming,wy,329950,0.0152,0.168,1777,-0.0117,-0.2809,49,0.0889,-0.2344,868,-0.0996,-0.0766,20,-0.2857,-0.6667,396,-0.0833,-0.1161,989,-0.014,-0.1758,155,0.0144,0.2041,2112,-0.0094,-0.0519,923767,0.0495,0.4319,2764,-0.0132,-0.2495,0.5566,-0.0013,0.0709,0
202109,district of columbia,dc,599450,0.0293,-0.077,2007,0.1792,0.1528,37,-0.1294,0.1385,1656,0.8565,0.2358,32,1,0,640,0.3793,0.1679,971,-0.126,1.5026,563,0.0074,-0.0368,1114,0.0301,-0.0479,922884,0.0041,-0.0484,2978,0.0583,0.3981,0.4838,-0.169,0.2609,0
202109,utah,ut,572000,-0.0271,0.1221,5638,0.0764,-0.0874,28,0.0784,-0.3678,5480,-0.0787,0.0474,420,-0.4167,-0.5139,2484,0.067,0.3924,9430,0.0062,-0.0899,241,0.0035,0.192,2425,-0.0249,-0.0483,1058368,-0.0428,0.09,15068,0.029,-0.0902,1.6726,-0.1167,-0.0047,0
202109,south carolina,sc,325450,0.0014,0.1226,10702,0.0251,-0.4033,40,0.0959,-0.375,8880,-0.1066,-0.0267,1132,-0.0208,-0.4558,3312,-0.0213,-0.2724,15502,0.011,0.0218,165,-0.0026,0.0981,1970,0.0013,0.0031,511771,-0.0224,0.1282,26084,0.0124,-0.2104,1.4485,-0.0202,0.6025,0
202109,new mexico,nm,305000,0,0.0554,4313,-0.0191,-0.157,51,0.0625,-0.1356,2552,-0.1188,-0.074,124,-0.0313,-0.3673,1068,0.0075,-0.0396,3925,-0.0282,-0.0542,157,0.0077,0.1031,1966,-0.0015,-0.0294,481321,0.0056,0.0554,8210,-0.0247,-0.1109,0.91,-0.0085,0.0989,0
202109,illinois,il,280000,-0.0326,-0.0141,29025,0.0047,-0.2264,42,0.1053,-0.1064,21088,-0.0591,-0.0695,328,0,-0.4969,10016,-0.0321,-0.1787,27034,-0.0707,-0.1339,166,-0.0116,0.1019,1650,-0.0078,-0.0702,417145,-0.021,0.001,56036,-0.0333,-0.1844,0.9314,-0.0756,0.0995,0
202109,arizona,az,449950,-1.00E-04,0.0839,10453,0.0513,-0.0981,35,0.0615,-0.08,12240,-0.0654,-0.0602,840,0.0194,-0.475,4660,0.0175,0.0787,16524,0.0155,-0.1479,242,0.004,0.1652,1936,-0.0069,-0.075,684732,-8.00E-04,-0.016,26988,0.0295,-0.1294,1.5808,-0.0557,-0.0925,0
202109,florida,fl,399900,0.0023,0.1427,55298,0.0031,-0.4463,46,0.0575,-0.3655,42128,-0.0299,-0.0155,3488,-0.0898,-0.491,16136,0.0283,-0.2839,67423,-0.008,-0.0619,242,0.0072,0.1812,1644,0.0027,-0.0209,862746,0.0093,0.1589,122794,-0.0025,-0.2844,1.2193,-0.0136,0.4995,0
202109,rhode island,ri,419950,0.0011,0.0131,1592,0.0114,-0.1156,38,0.1719,0.0417,1564,-0.0393,-0.0864,16,-0.2,-0.4286,432,0,0.0485,2527,-0.0417,-0.1443,272,-0.0177,0.0938,1572,0.0132,-0.0679,713892,-0.0226,-0.0847,4120,-0.0237,-0.133,1.5873,-0.088,-0.0532,0
202109,colorado,co,575000,-0.0077,0.1133,12280,-0.007,-0.2966,37,0.1061,-0.2843,11036,-0.0879,-0.0924,524,0.0234,-0.4822,4608,0.0123,-0.1338,13593,-0.0244,-0.2326,265,0.0016,0.1043,2156,-0.0101,-0.0193,1161330,-0.0301,0.0865,25949,-0.0135,-0.2623,1.1069,-0.0198,0.0923,0
202109,arkansas,ar,230000,4.00E-04,0.0955,6226,0.021,-0.2199,45,0.0843,-0.313,4132,-0.1002,0.1025,160,-0.0698,-0.2453,1520,-0.0452,-0.0181,6174,-0.0066,0.3401,120,0.0035,0.1519,1882,-0.0045,-0.0672,340065,0.0093,0.15,12394,0.0066,-0.0126,0.9916,-0.0275,0.4144,0
202109,indiana,in,232500,-0.0104,0.0222,9024,0.0465,-0.1122,36,0.0746,-0.191,8516,-0.0559,-0.0184,284,0.1094,-0.3772,4212,0.0385,0.0488,7919,-0.0209,-0.0682,122,0.0068,0.1224,1878,-0.0058,-0.0553,315924,-0.0021,0.0431,16944,0.013,-0.0944,0.8775,-0.0604,0.0414,0
202109,georgia,ga,363901,-0.0029,0.0799,29511,2.00E-04,-0.2572,39,0.0694,-0.1538,25080,-0.0963,-2.00E-04,2072,0.0157,-0.5005,9488,0.0327,-0.1267,38490,-0.0226,-0.0454,164,0.0086,0.1635,2160,-0.0101,-0.0838,511150,-0.0013,0.084,67887,-0.0148,-0.1513,1.3043,-0.0305,0.2894,0
202109,new york,ny,599500,8.00E-04,0.0085,50668,0.0011,-0.1714,54,-0.0093,-0.0446,22256,-0.1674,-0.0425,904,0.066,-0.1308,10160,0.1472,-0.2287,32972,0.0041,-0.2034,360,0.0164,0.1141,1572,-0.0138,-0.085,1454881,0.0212,0.1588,84053,0.0072,-0.1803,0.6507,0.0019,-0.0261,0
202109,west virginia,wv,179950,0.0039,0.0508,3266,0.0021,-0.2999,57,0.0962,-0.2645,1776,-0.0826,0.0326,60,-0.2105,-0.3182,800,0.0753,-0.1632,2997,-0.0119,0.1187,104,0.0111,0.1264,1744,0.0072,-0.0407,271726,-0.0051,0.0649,6245,-0.0072,-0.151,0.9176,-0.013,0.3434,0
202109,missouri,mo,244900,-0.0085,0.0468,11729,0.0299,-0.1294,44,0.1013,-0.2301,9360,-0.0633,-0.0299,384,0.1566,-0.5983,4084,0.0099,0.0418,14160,-0.0516,-0.0661,136,1.00E-04,0.1432,1752,-0.009,-0.0808,344853,-0.0098,0.0414,25860,-0.0143,-0.0977,1.2073,-0.1038,0.0818,0
202109,north carolina,nc,359000,0.0218,0.026,16111,0.0145,-0.3218,39,0.0541,-0.3097,15292,-0.0648,-0.0324,872,-0.1451,-0.6215,5036,0.0129,-0.1152,23506,-0.0154,0.0035,185,0.0097,0.1624,1988,-0.0015,-0.1111,510133,9.00E-04,0.0459,39617,-0.0034,-0.1616,1.459,-0.0443,0.473,0
202109,montana,mt,539000,0.0518,0.3005,2996,-0.0017,-0.1972,56,0.1212,-0.1778,1664,-0.1663,-0.0459,40,-0.0909,-0.6429,708,-0.1015,0.0793,3227,-0.0303,-0.21,264,0.0134,0.355,2141,0.0186,-0.045,991762,0.0394,0.2393,6223,-0.0171,-0.2066,1.0771,-0.0319,-0.0175,1
202109,oklahoma,ok,234950,-2.00E-04,0.0086,7124,0.0111,-0.1867,46,0.0964,-0.1802,4660,-0.1619,-0.0769,308,0.2419,-0.2804,2384,0,-0.0017,8794,-0.0339,0.0595,128,0.0048,0.1196,1812,-0.0082,-0.0956,342134,0.0052,0.0635,15916,-0.0087,-0.0683,1.2344,-0.0575,0.2868,0
202109,vermont,vt,359450,0.027,0.106,1572,-0.0687,-0.4027,59,0.0826,-0.1324,796,-0.0955,-0.2433,24,-0.1429,-0.625,368,-0.0108,-0.252,1152,0.0186,-0.3376,192,0.0081,0.1858,1990,0.0148,-0.0214,557153,0.0264,0.1249,2725,-0.0292,-0.3771,0.7328,0.0628,0.0721,0
202109,california,ca,699450,-0.0043,-0.0114,41611,-8.00E-04,-0.1536,35,0.1111,-0.0141,39468,-0.0589,-0.1413,2676,-0.0996,-0.1489,12164,-0.0056,-0.0709,48058,-0.0067,-0.1718,419,-0.0145,0.0324,1755,0.0011,-0.0582,1400310,-0.0075,-0.0274,89755,-0.0042,-0.1625,1.1549,-0.0069,-0.0253,0
202109,kansas,ks,212500,-0.0116,-0.0112,4430,0.0245,-0.1744,44,0.0741,-0.2301,3724,-0.0586,-0.021,168,-0.16,-0.25,1508,-0.0551,-0.0407,6001,-0.0506,-0.0226,113,-0.0029,0.1297,1871,-0.0045,-0.09,302782,-0.0088,-0.0328,10440,-0.0184,-0.093,1.3546,-0.1072,0.2104,0
202109,ohio,oh,204950,-0.0353,-0.0745,16285,-0.0028,-0.0312,38,0.1538,-0.1176,15496,-0.1045,-0.0439,780,-0.0845,0.0955,7476,0.0021,0.1438,23040,-0.025,-0.0452,120,-0.0027,0.0705,1682,-0.01,-0.0763,297394,-0.0112,-0.0285,39369,-0.0162,-0.0395,1.4148,-0.0322,-0.0207,0
202109,kentucky,ky,249000,-0.0036,0.0379,7165,0.0452,-0.0673,41,0.0946,-0.2358,5568,-0.124,0.0514,184,-0.3333,-0.5258,2580,0.0403,0.1456,8974,-0.031,-0.0361,133,0.0051,0.1356,1830,-0.0137,-0.0755,338539,-0.0121,0.0224,16125,2.00E-04,-0.0491,1.2525,-0.0985,0.0406,0
202109,massachusetts,ma,630000,0.0081,-0.0225,9807,0.0648,-0.2132,33,-0.0441,-0.1333,9208,0.1458,-0.0905,184,-0.098,-0.3235,2956,0.1601,-0.2213,3477,-0.025,-0.2657,356,0.0086,0.0468,1738,-0.0105,-0.058,1112299,-0.0217,-0.0086,13243,0.0373,-0.2297,0.3545,-0.0326,-0.0253,0
202109,new jersey,nj,444950,-0.009,-0.0111,24426,-0.0177,-0.1549,44,0.16,0.1299,13284,-0.1024,-0.2099,480,-0.2208,-0.4667,4564,-0.1237,-0.2027,18456,-0.0603,0.8658,232,0.0051,0.0954,1715,-0.0075,-0.0777,651227,5.00E-04,-0.0016,42864,-0.0369,0.1049,0.7556,-0.0343,0.4133,0
202109,alabama,al,279450,0.0162,0.0752,9785,-0.0064,-0.2711,44,0.2222,-0.2727,6184,-0.143,0.0432,576,0.2203,-0.5068,2780,-0.0505,0.0911,7440,-0.0505,0.0207,134,0.0134,0.1273,1959,-0.0033,-0.07,388036,0.0053,0.1202,17240,-0.027,-0.169,0.7603,-0.0353,0.2174,0
202109,alaska,ak,341500,0.0046,0.1016,1750,-0.0453,-0.2174,48,0.3014,-0.2276,736,-0.2236,0,44,0.1,-0.0833,660,-0.127,0.0061,132,-0.0504,0.0154,195,0.0034,0.0918,1756,0.0046,-0.0034,411097,0.0274,0.1062,1885,-0.0446,-0.205,0.0754,-4.00E-04,0.0173,0
202109,hawaii,hi,724500,0.0028,0.1225,4281,0.0097,-0.1617,47,-0.0606,-0.4259,1856,0.1154,0.1048,104,-0.037,0.4444,392,-0.0392,-0.4869,1112,-0.0764,-0.5974,579,0.0055,-0.015,1224,0.0133,0.0905,1291307,-0.0116,-0.0078,5385,-0.0114,-0.3151,0.2598,-0.0242,-0.2811,1
202109,michigan,mi,248470,-0.0158,-0.0059,19295,0.0083,-0.159,38,0.2295,-0.2347,14232,-0.1223,-0.0265,396,-0.1081,-0.4975,6916,-6.00E-04,0.0498,14180,-0.0256,-0.1566,153,-0.0208,0.0709,1600,-0.0105,-0.0752,367352,-0.0281,0.0087,33488,-0.006,-0.1578,0.7349,-0.0256,0.0022,0
202109,louisiana,la,274900,-0.0138,0.0804,7978,-0.03,-0.3322,60,0.2,-0.2105,3372,-0.3891,-0.2136,156,-0.3276,-0.7468,1744,-0.356,-0.3579,8492,-0.0381,0.0807,140,-0.0106,0.1125,1921,-0.0083,-0.039,384701,-0.0034,0.1153,16471,-0.0329,-0.1691,1.0644,-0.0089,0.4066,0
202109,maine,me,335750,0.0022,0.1254,3542,-0.0435,-0.2596,48,0.2179,-0.2017,2012,-0.1066,-0.1357,60,0.5,-0.2857,972,-0.0933,0.0611,1465,0.0202,-0.0827,203,0.0028,0.1663,1680,-0.0024,-0.0129,490498,-0.0015,0.0825,5017,-0.0209,-0.2113,0.4136,0.0258,0.0798,0
202109,iowa,ia,222400,-0.0234,0.0134,7271,0.0107,-0.2667,48,0.0667,-0.232,4460,-0.0454,-0.0141,560,-0.3103,1.1875,2580,-0.0359,0.1121,7373,-0.0675,-0.04,139,-0.0137,0.0789,1558,-0.0067,-0.0418,277478,-0.0083,0.072,14618,-0.0323,-0.1696,1.014,-0.0851,0.2395,0
202109,tennessee,tn,343950,-0.0028,0.0583,11201,0.0179,-0.217,36,0.127,-0.2111,10680,-0.0671,0.0171,580,-0.0268,-0.5697,4344,-0.0338,0.0937,14347,-0.012,-0.0473,179,0.0018,0.1607,2000,0,-0.0624,516751,0.0032,0.126,25548,9.00E-04,-0.1309,1.2809,-0.0387,0.2282,0
202109,nebraska,ne,250000,-0.0196,0.005,2689,0.0338,-0.2033,39,0.0267,-0.23,2588,-0.0555,-0.0122,80,0.1111,-0.5455,724,-0.0573,-0.0524,4470,-0.0615,-0.0518,136,0.0091,0.1226,1893,-0.0225,-0.0884,331085,-9.00E-04,0.088,7157,-0.0307,-0.1126,1.6623,-0.1689,0.2656,0
202109,new hampshire,nh,424950,0.018,0.1332,2315,-0.0294,-0.1808,37,0.1587,-0.0519,1932,-0.0887,-0.1629,64,0.0667,-0.4074,672,-0.04,-0.0175,1915,-0.0304,-0.2876,225,0.0271,0.186,1877,-0.0071,-0.0315,579153,0.0157,0.1572,4241,-0.0264,-0.2282,0.8272,-9.00E-04,-0.124,0
202109,south dakota,sd,279900,0.005,0.1198,2179,-0.0307,-0.2317,41,0.1233,-0.1961,1116,-0.0638,-0.0379,48,0.2,-0.1429,344,0.0238,-0.1887,951,-0.0073,-0.0021,158,0.0109,0.1966,1777,-0.0014,-0.0716,363675,0.0183,0.1269,3125,-0.0231,-0.177,0.4364,0.0103,0.1004,0
202109,connecticut,ct,449950,-0.0216,0.1841,7606,-0.0281,-0.5245,49,0.1975,0.0319,4888,-0.0846,-0.1826,108,-0.4906,-0.7158,2228,0.0509,-0.1483,9526,-0.0535,61.6711,235,-0.0083,0.2753,1908,-0.0075,-0.0845,1037057,-0.0087,0.296,17129,-0.0425,0.0608,1.2524,-0.0335,1.2429,0
202109,delaware,de,385000,6.00E-04,0.1002,1755,0.0287,-0.2445,49,0.0889,-0.2462,1560,-0.0465,0.1782,240,-0.1429,-0.5489,540,0.015,0.25,3294,-0.0208,3.2339,185,0.003,0.114,2018,-0.0039,-0.0265,477293,0.0059,0.0142,5050,-0.0063,0.6285,1.8769,-0.0949,1.542,0
202109,north dakota,nd,254950,-0.019,0.0496,2027,-0.0015,-0.2672,60,0.0625,-0.0916,844,-0.0538,-0.1916,28,-0.2222,-0.3,548,-0.0552,-0.2171,1137,-0.0364,-0.1159,123,-0.0134,0.0743,2137,0.0019,-0.0077,300931,-0.0154,0.0609,3152,-0.0171,-0.2217,0.5609,-0.0204,0.096,0
202109,virginia,va,375000,0,0.0163,16604,-0.0073,-0.1225,38,0.1176,-0.1264,13124,-0.0838,-0.0353,728,-0.2691,-0.5381,5404,-0.0124,0.2349,16836,-0.0591,0.2064,192,0.011,0.1418,1905,-0.0076,-0.0978,546335,0.0024,0.0151,33506,-0.0308,0.019,1.014,-0.0558,0.2764,0
202109,idaho,id,533150,-0.0163,0.252,5379,0.0564,0.4514,36,0.1429,-0.1111,3904,-0.0818,0.2094,228,0.2955,-0.6761,3068,0.0926,2.6699,5703,-0.0106,0.009,271,-0.0085,0.2935,2115,-0.0014,-0.0375,832814,-0.0053,0.0594,11067,0.0194,0.1741,1.0602,-0.0717,-0.4649,1
202109,maryland,md,374995,0,0.0432,9963,0.0194,-0.0039,37,0.0725,0.0278,8992,-0.0928,0.1123,1008,-0.1064,-0.122,4200,0.0029,0.3359,13530,-0.057,2.4098,206,0.0092,0.1095,1800,-0.0025,-0.0526,501405,-3.00E-04,-0.0131,23556,-0.0241,0.6862,1.358,-0.1101,0.9613,0
202109,mississippi,ms,232445,0,0.015,4364,-0.0127,-0.3323,56,0.12,-0.2956,2232,-0.2074,-0.1362,132,-0.0571,-0.4844,1068,-0.0793,-0.1656,3923,-0.0522,-0.0492,112,2.00E-04,0.0584,2007,-0.0037,-0.0443,320298,0.0043,0.0852,8288,-0.0318,-0.2218,0.8989,-0.0375,0.2677,0
202109,pennsylvania,pa,268500,-0.0052,0.0062,22112,0.0113,-0.0968,48,0.1176,-0.0865,15080,-0.0762,0.0464,936,-0.1583,-0.3571,8180,0.0339,0.0707,24024,-0.0478,0.6785,158,0.0021,0.0944,1705,-0.011,-0.0693,384255,-0.0096,-0.0146,46136,-0.0196,0.1924,1.0865,-0.0675,0.5018,0
202109,minnesota,mn,319900,0,0.0489,12347,0.0427,-0.157,36,0.0909,-0.1429,9604,-0.0853,-0.0168,344,0.1316,-0.3986,4188,0.0662,0.0523,11843,-0.0822,-0.0981,174,0.0026,0.1029,1858,-0.0051,-0.0614,411632,-0.011,0.01,24134,-0.0273,-0.1312,0.9592,-0.1305,0.0626,0
202109,oregon,or,520000,-0.0094,0.0777,8226,0.0622,-0.0197,38,0.0714,-0.2021,7304,-0.0759,0.1743,2540,-0.143,2.9688,4264,0.0201,0.8571,10940,-0.022,-0.1093,282,-0.0017,0.1757,1876,-0.0045,-0.0788,706127,-0.0041,0.0829,19180,0.0137,-0.0732,1.3299,-0.1145,-0.1339,0
202109,wisconsin,wi,275000,-0.0175,-0.0159,11252,0.0307,-0.0203,43,0.1316,-0.1569,7744,-0.097,-0.0359,144,-0.0526,-0.3455,3716,0.0569,0.102,9186,-0.0355,-0.2246,155,-0.0035,0.0634,1746,-0.0046,-0.0449,363882,-0.0173,-0.0263,20472,0.0015,-0.1216,0.8164,-0.056,-0.2151,0
202108,oregon,or,524950,-1.00E-04,0.1193,7744,0.0792,-0.1632,35,0.0606,-0.3,7904,0.0015,0.0624,2964,-0.0974,0.3697,4180,0.3607,0.0795,11186,-0.0086,-0.1053,283,0.0018,0.2033,1884,-0.0053,-0.0787,709021,4.00E-04,0.1208,18920,0.0275,-0.1304,1.4445,-0.1279,0.0935,0
202108,district of columbia,dc,582400,0.0059,-0.1434,1702,-0.04,0.1484,43,0.1039,0.371,892,-0.223,-0.171,16,-0.6,-0.6364,464,-0.1407,-0.0569,1111,-0.0818,1.8487,558,-0.0313,-0.0545,1082,0.028,-0.1207,919084,-0.0109,-0.1052,2814,-0.0509,0.5064,0.6528,-0.0297,0.3896,1
202108,colorado,co,579450,-0.0086,0.1037,12366,0.0583,-0.3473,33,0.1379,-0.3529,12100,-0.0454,-0.0875,512,-0.2471,-0.5616,4552,0.2237,-0.2606,13933,0.0055,-0.2266,264,-0.0011,0.1409,2178,-0.0053,-0.0456,1197363,-0.0119,0.1702,26304,0.0318,-0.2884,1.1267,-0.0592,0.1759,0
202108,louisiana,la,278750,0.0018,0.1154,8225,0.0618,-0.3572,50,0.1236,-0.3243,5520,-0.022,0.1405,232,-0.0492,-0.5887,2708,0.1693,-0.1998,8828,-0.0074,0.0877,141,0.0017,0.13,1937,-0.0049,-0.0222,386026,-0.0046,0.1421,17032,0.0195,-0.1855,1.0733,-0.0749,0.439,0
